iter	RMSE
1513	0.3096291969
1514	0.3096267876
1515	0.3096189432
1516	0.3096085484
1517	0.3095966744
1518	0.3095745751
1519	0.3095573583
1520	0.3095495159
1521	0.3095449414
1522	0.3095374128
1523	0.3095249156
1524	0.3095165886
1525	0.3095096267
1526	0.3094951987
1527	0.3094793426
1528	0.3094688136
1529	0.3094593509
1530	0.3094527825
1531	0.3094392361
1532	0.3094297818
1533	0.3094142942
1534	0.3093990594
1535	0.3093855932
1536	0.3093794278
1537	0.3093683607
1538	0.3093511051
1539	0.3093367404
1540	0.3093245328
1541	0.3093177739
1542	0.309303977
1543	0.3092894603
1544	0.3092846379
1545	0.3092756846
1546	0.3092559266
1547	0.3092468714
1548	0.3092374658
1549	0.3092325975
1550	0.3092243283
1551	0.3092095581
1552	0.3092006415
1553	0.3091916814
1554	0.3091879538
1555	0.3091766251
1556	0.309164532
1557	0.3091623087
1558	0.3091476255
1559	0.3091388673
1560	0.3091269532
1561	0.3091199158
1562	0.3091097632
1563	0.3090966261
1564	0.3090834448
1565	0.3090702857
1566	0.309052327
1567	0.3090400431
1568	0.309036267
1569	0.3090256819
1570	0.309010798
1571	0.3090031411
1572	0.3089938
1573	0.3089783886
1574	0.3089732025
1575	0.3089646513
1576	0.308956499
1577	0.3089468946
1578	0.3089390611
1579	0.3089297405
1580	0.3088914608
1581	0.3088810717
1582	0.3088662672
1583	0.30885824
1584	0.3088472996
1585	0.3088400848
1586	0.3088314744
1587	0.3088215485
1588	0.3088175183
1589	0.3088104504
1590	0.308804521
1591	0.3087944994
1592	0.3087871961
1593	0.3087736229
1594	0.3087678465
1595	0.308752805
1596	0.3087397389
1597	0.3087336006
1598	0.3087264795
1599	0.308715474
1600	0.3087060116
1601	0.308701092
1602	0.3086887614
1603	0.3086800256
1604	0.3086689057
1605	0.3086608808
1606	0.3086565833
1607	0.3086495803
1608	0.3086313026
1609	0.3086221308
1610	0.3086195064
1611	0.3086008105
1612	0.3085943201
1613	0.3085849478
1614	0.3085750484
1615	0.3085569478
1616	0.3085523782
1617	0.3085438346
1618	0.3085349526
1619	0.3085272871
1620	0.3085160134
1621	0.3085114241
1622	0.3085033821
1623	0.3084940595
1624	0.3084841203
1625	0.3084687285
1626	0.308459275
1627	0.3084486465
1628	0.3084271165
1629	0.3084227711
1630	0.3084110158
1631	0.3084089026
1632	0.3083989182
1633	0.308385874
1634	0.3083639932
1635	0.3083561483
1636	0.3083441514
1637	0.3083325683
1638	0.3083200985
1639	0.3083083178
1640	0.3082885398
1641	0.3082774935
1642	0.3082566099
1643	0.3082446509
1644	0.3082337457
1645	0.3082285248
1646	0.3082025744
1647	0.3081969392
1648	0.3081878583
1649	0.3081789221
1650	0.3081748525
1651	0.3081652433
1652	0.3081464361
1653	0.3081336498
1654	0.3081264713
1655	0.3081178114
1656	0.3081126691
1657	0.3081032173
1658	0.308101203
1659	0.3080985397
1660	0.3080945225
1661	0.3080762782
1662	0.3080706204
1663	0.3080637835
1664	0.3080544385
1665	0.3080424926
1666	0.3080311599
1667	0.3080229698
1668	0.3080062292
1669	0.3079992894
1670	0.3079931335
1671	0.3079865901
1672	0.307969899
1673	0.3079509834
1674	0.307942861
1675	0.3079236439
1676	0.3079184328
1677	0.3079087395
1678	0.3079031674
1679	0.3078889135
1680	0.3078774551
1681	0.3078612267
1682	0.3078448412
1683	0.307834944
1684	0.3078214122
1685	0.3078031853
1686	0.3077914536
1687	0.3077825979
1688	0.3077688963
1689	0.3077604969
1690	0.3077499925
1691	0.307735747
1692	0.3077334715
1693	0.3077240629
1694	0.3077128096
1695	0.3077021396
1696	0.3076888328
1697	0.3076774863
1698	0.3076614674
1699	0.307651876
1700	0.3076375112
1701	0.3076284943
1702	0.3076257398
1703	0.307618159
1704	0.3076057412
1705	0.3076004014
1706	0.3075899007
1707	0.307568113
1708	0.3075612138
1709	0.3075538157
1710	0.3075490029
1711	0.3075429981
1712	0.3075313192
1713	0.3075244641
1714	0.307515966
1715	0.307496343
1716	0.3074910343
1717	0.3074851996
1718	0.307473792
1719	0.3074674614
1720	0.3074466784
1721	0.3074324739
1722	0.3074215123
1723	0.3074096202
1724	0.3074038377
1725	0.3073988799
1726	0.3073879983
1727	0.3073807853
1728	0.3073710768
1729	0.3073594397
1730	0.3073565838
1731	0.3073501128
1732	0.3073432048
1733	0.3073320216
1734	0.3073228045
1735	0.3073144628
1736	0.3073101284
1737	0.307302473
1738	0.3072894069
1739	0.3072863562
1740	0.3072754798
1741	0.3072651297
1742	0.3072555042
1743	0.3072463489
1744	0.3072297236
1745	0.3072170284
1746	0.3072072099
1747	0.3072043582
1748	0.3071961899
1749	0.3071870938
1750	0.3071825334
1751	0.3071669669
1752	0.3071462277
1753	0.3071339531
1754	0.3071262823
1755	0.3071107764
1756	0.3071060874
1757	0.3071000815
1758	0.307081814
1759	0.3070693209
1760	0.3070572575
1761	0.3070434005
1762	0.3070353022
1763	0.3070259853
1764	0.3070147504
1765	0.3070066209
1766	0.3069949396
1767	0.306981226
1768	0.3069671549
1769	0.3069499126
1770	0.3069464012
1771	0.3069405649
1772	0.306934476
1773	0.3069203361
1774	0.306911737
1775	0.3068959256
1776	0.3068850425
1777	0.3068827581
1778	0.3068629906
1779	0.3068592186
1780	0.3068441496
1781	0.3068362337
1782	0.3068250311
1783	0.3068204268
1784	0.3068096832
1785	0.3067967316
1786	0.3067885478
1787	0.3067738236
1788	0.3067672434
1789	0.3067502032
1790	0.3067399727
1791	0.3067355666
1792	0.3067255647
1793	0.3067168134
1794	0.3067034829
1795	0.3066971878
1796	0.3066825126
1797	0.3066726913
1798	0.3066692063
1799	0.3066614942
1800	0.3066572912
1801	0.3066413234
1802	0.3066354089
1803	0.3066238674
1804	0.3066146488
1805	0.3066059546
1806	0.3065967085
1807	0.3065910184
1808	0.3065802222
1809	0.3065738324
1810	0.3065618286
1811	0.3065497147
1812	0.3065360334
1813	0.3065305802
1814	0.3065248159
1815	0.3065176836
1816	0.3065086579
1817	0.3064950479
1818	0.3064816183
1819	0.3064708364
1820	0.3064610119
1821	0.3064524221
1822	0.3064486772
1823	0.3064386436
1824	0.3064246546
1825	0.3064199404
1826	0.3064147911
1827	0.3064037986
1828	0.3063924201
1829	0.3063802956
1830	0.3063662535
1831	0.3063522121
1832	0.3063390955
1833	0.3063303491
1834	0.30632635
1835	0.3063133927
1836	0.3063021878
1837	0.3062896734
1838	0.3062789532
1839	0.3062681577
1840	0.3062601335
1841	0.3062517709
1842	0.3062417312
1843	0.3062323452
1844	0.3062294228
1845	0.30622132
1846	0.3062107513
1847	0.3062035653
1848	0.3061978716
1849	0.3061910013
1850	0.3061786371
1851	0.3061666379
1852	0.3061623612
1853	0.3061576405
1854	0.3061482663
1855	0.3061360245
1856	0.3061315208
1857	0.3061203055
1858	0.3061141818
1859	0.3061027755
1860	0.3060905987
1861	0.3060791561
1862	0.3060691825
1863	0.306056278
1864	0.3060505532
1865	0.3060475149
1866	0.3060393213
1867	0.3060320198
1868	0.3060128767
1869	0.306004492
1870	0.3059913136
1871	0.3059818995
1872	0.3059734773
1873	0.3059601293
1874	0.3059557036
1875	0.3059525286
1876	0.3059412111
1877	0.3059369473
1878	0.3059271373
1879	0.3059181821
1880	0.3059060856
1881	0.305895158
1882	0.3058907015
1883	0.3058865732
1884	0.3058830072
1885	0.3058748229
1886	0.3058698071
1887	0.3058636337
1888	0.3058505845
1889	0.3058427683
1890	0.3058395652
1891	0.3058308904
1892	0.3058231528
1893	0.30581581
1894	0.3058072591
1895	0.3057978899
1896	0.3057865846
1897	0.3057822181
1898	0.3057692077
1899	0.3057609835
1900	0.3057438334
1901	0.3057369569
1902	0.3057279831
1903	0.3057209198
1904	0.3057179926
1905	0.3057150984
1906	0.3057037042
1907	0.3056978827
1908	0.3056858707
1909	0.3056786586
1910	0.3056685335
1911	0.3056655058
1912	0.3056520384
1913	0.305647667
1914	0.3056416794
1915	0.305633714
1916	0.3056273635
1917	0.3056184847
1918	0.3056097375
1919	0.3056027685
1920	0.3055917229
1921	0.3055885561
1922	0.3055758675
1923	0.3055619118
1924	0.3055589567
1925	0.305550211
1926	0.3055404082
1927	0.3055351517
1928	0.3055239978
1929	0.3055158271
1930	0.3055099405
1931	0.3055045661
1932	0.3054934655
1933	0.3054883472
1934	0.3054799766
1935	0.3054689467
1936	0.305461584
1937	0.3054538843
1938	0.3054475343
1939	0.3054413313
1940	0.3054367845
1941	0.3054285176
1942	0.3054190966
1943	0.3054113752
1944	0.3054052359
1945	0.3053954698
1946	0.3053879268
1947	0.3053765078
1948	0.3053636105
1949	0.305355886
1950	0.3053473876
1951	0.3053392848
1952	0.3053296855
1953	0.3053199679
1954	0.3053151062
1955	0.3053110007
1956	0.3052949081
1957	0.3052886337
1958	0.3052815713
1959	0.3052731185
1960	0.3052574531
1961	0.3052553775
1962	0.3052444383
1963	0.3052406445
1964	0.305225126
1965	0.3052166549
1966	0.3052139158
1967	0.3051997386
1968	0.3051784365
1969	0.3051710226
1970	0.3051640991
1971	0.3051582883
1972	0.305151998
1973	0.3051447844
1974	0.3051369304
1975	0.3051247657
1976	0.3051189806
1977	0.3051099685
1978	0.305099869
1979	0.305083362
1980	0.3050758931
1981	0.305070419
1982	0.3050652152
1983	0.3050584842
1984	0.3050556674
1985	0.305047679
1986	0.3050334178
1987	0.3050240952
1988	0.3050114632
1989	0.3050016246
1990	0.3049924346
1991	0.3049850914
1992	0.3049738804
1993	0.3049604713
1994	0.3049512313
1995	0.3049337436
1996	0.3049306594
1997	0.3049219831
1998	0.3049188746
1999	0.3049060452
2000	0.3048892683
2001	0.3048826335
2002	0.3048720523
2003	0.3048647729
2004	0.3048585305
2005	0.304847968
2006	0.304833887
2007	0.3048298067
2008	0.304810417
2009	0.3048009689
2010	0.3047944325
2011	0.3047892832
2012	0.3047730781
2013	0.3047682565
2014	0.3047589435
2015	0.3047499469
2016	0.3047413107
2017	0.3047321767
2018	0.3047289143
2019	0.3047213731
2020	0.3047069208
2021	0.3047002767
2022	0.3046870433
2023	0.3046764783
2024	0.3046709372
2025	0.304661611
2026	0.3046521871
2027	0.3046487288
2028	0.3046236705
2029	0.3046187901
2030	0.3046079277
2031	0.3046023738
2032	0.3045956927
2033	0.3045854591
2034	0.3045761846
2035	0.3045700753
2036	0.3045618955
2037	0.304553021
2038	0.3045465553
2039	0.3045399234
2040	0.3045293845
2041	0.304522315
2042	0.3045093366
2043	0.3044994162
2044	0.304484785
2045	0.3044784152
2046	0.3044744092
2047	0.3044709787
2048	0.3044557057
2049	0.3044503019
2050	0.3044431103
2051	0.3044343236
2052	0.3044225887
2053	0.3044118534
2054	0.3044055147
2055	0.3044011936
2056	0.3043898141
2057	0.3043813457
2058	0.3043731326
2059	0.3043651331
2060	0.3043590437
2061	0.3043487405
2062	0.304339085
2063	0.3043251268
2064	0.3043152535
2065	0.3043076506
2066	0.3042905024
2067	0.3042819332
2068	0.3042724319
2069	0.3042610246
2070	0.3042539418
2071	0.3042463755
2072	0.3042348783
2073	0.3042257905
2074	0.3042111982
2075	0.3042022544
2076	0.3041995912
2077	0.3041889481
2078	0.30417998
2079	0.3041674211
2080	0.3041645292
2081	0.3041557578
2082	0.3041504006
2083	0.3041358443
2084	0.3041281236
2085	0.3041176055
2086	0.3040989683
2087	0.3040950007
2088	0.3040864976
2089	0.3040772991
2090	0.3040685193
2091	0.304060329
2092	0.3040526413
2093	0.3040468562
2094	0.3040381619
2095	0.3040313297
2096	0.3040165528
2097	0.3040076902
2098	0.3039986699
2099	0.3039943566
2100	0.3039835755
2101	0.3039735213
2102	0.3039611032
2103	0.3039524313
2104	0.303944838
2105	0.3039400894
2106	0.3039310546
2107	0.3039267783
2108	0.3039153607
2109	0.3039012018
2110	0.3038865966
2111	0.3038763775
2112	0.3038637817
2113	0.3038541618
2114	0.3038461704
2115	0.3038385957
2116	0.3038291559
2117	0.3038185111
2118	0.3038077909
2119	0.3038028477
2120	0.3037948809
2121	0.303787292
2122	0.3037802544
2123	0.3037664711
2124	0.3037600946
2125	0.3037543919
2126	0.3037466302
2127	0.3037399695
2128	0.3037301187
2129	0.3037239839
2130	0.3037212412
2131	0.3037152311
2132	0.3037031561
2133	0.303697563
2134	0.30367986
2135	0.3036724754
2136	0.3036665247
2137	0.3036562249
2138	0.3036479663
2139	0.3036399349
2140	0.3036336741
2141	0.3036275775
2142	0.3036185978
2143	0.3036165282
2144	0.3036135405
2145	0.3036052783
2146	0.3035959741
2147	0.3035839625
2148	0.3035745921
2149	0.3035637017
2150	0.3035573077
2151	0.3035520645
2152	0.3035476854
2153	0.3035410321
2154	0.303533307
2155	0.3035240505
2156	0.303518818
2157	0.3035080395
2158	0.303498042
2159	0.3034956128
2160	0.303488115
2161	0.3034845884
2162	0.303472838
2163	0.3034627979
2164	0.3034594584
2165	0.3034418669
2166	0.3034362125
2167	0.303429932
2168	0.3034234432
2169	0.3034148327
2170	0.3034099583
2171	0.3034025793
2172	0.3033969629
2173	0.303382784
2174	0.3033734213
2175	0.3033664119
2176	0.3033601651
2177	0.303350128
2178	0.303340289
2179	0.3033349198
2180	0.3033251035
2181	0.3033172514
2182	0.3033098324
2183	0.3033026935
2184	0.3032948978
2185	0.3032835601
2186	0.3032780308
2187	0.3032667297
2188	0.303251454
2189	0.3032439271
2190	0.303239195
2191	0.3032307988
2192	0.3032241761
2193	0.3032147273
2194	0.3032063955
2195	0.3031977096
2196	0.3031887865
2197	0.3031804473
2198	0.303173427
2199	0.3031642853
2200	0.3031537028
2201	0.3031445923
2202	0.3031355199
2203	0.3031298995
2204	0.3031241394
2205	0.3031159715
2206	0.3031105745
2207	0.3031064356
2208	0.303101513
2209	0.3030967021
2210	0.3030931044
2211	0.303085263
2212	0.3030641918
2213	0.3030600381
2214	0.3030567981
2215	0.3030487214
2216	0.3030421378
2217	0.3030246369
2218	0.3030166707
2219	0.3030098277
2220	0.3030016491
2221	0.3029951677
2222	0.3029850954
2223	0.3029818659
2224	0.3029716173
2225	0.3029647278
2226	0.3029585937
2227	0.302943052
2228	0.3029367844
2229	0.3029248555
2230	0.3029158572
2231	0.3029075604
2232	0.3029019494
2233	0.3028908777
2234	0.3028866722
2235	0.3028788685
2236	0.3028673861
2237	0.3028634598
2238	0.3028535944
2239	0.3028358438
2240	0.3028247617
2241	0.3028136249
2242	0.3028030069
2243	0.3027930206
2244	0.3027806487
2245	0.3027725033
2246	0.3027675497
2247	0.3027623092
2248	0.3027526254
2249	0.3027462623
2250	0.3027406801
2251	0.3027362281
2252	0.3027275179
2253	0.302719875
2254	0.3027144222
2255	0.3027092067
2256	0.3027003577
2257	0.3026967913
2258	0.3026945089
2259	0.3026839045
2260	0.3026767053
2261	0.3026701194
2262	0.3026616228
2263	0.3026478473
2264	0.3026453036
2265	0.3026370076
2266	0.3026250301
2267	0.302621642
2268	0.3026191687
2269	0.3026157808
2270	0.3026067722
2271	0.3026031484
2272	0.302593827
2273	0.302587817
2274	0.302576332
2275	0.3025713462
2276	0.3025627414
2277	0.3025584659
2278	0.3025459079
2279	0.3025430715
2280	0.302537451
2281	0.3025277768
2282	0.3025209424
2283	0.3025161437
2284	0.3025088272
2285	0.3025030391
2286	0.3024958784
2287	0.3024888596
2288	0.30248038
2289	0.3024744813
2290	0.3024696859
2291	0.3024632342
2292	0.3024518176
2293	0.3024375732
2294	0.3024305658
2295	0.3024269145
2296	0.3024181834
2297	0.302415242
2298	0.3024061632
2299	0.3023973446
2300	0.3023933882
2301	0.3023806733
2302	0.3023724936
2303	0.3023629495
2304	0.3023589812
2305	0.3023465023
2306	0.3023338387
2307	0.3023279217
2308	0.302317469
2309	0.3023120691
2310	0.3023008318
2311	0.3022955847
2312	0.3022888131
2313	0.3022822132
2314	0.3022748371
2315	0.3022683705
2316	0.3022609511
2317	0.3022543797
2318	0.3022452583
2319	0.3022324801
2320	0.3022310925
2321	0.3022202252
2322	0.3022117025
2323	0.3022072262
2324	0.3022006764
2325	0.3021947824
2326	0.302189187
2327	0.3021820037
2328	0.3021737547
2329	0.3021680252
2330	0.3021625096
2331	0.3021579152
2332	0.3021506124
2333	0.3021402909
2334	0.3021337986
2335	0.302122947
2336	0.3021181422
2337	0.3021091379
2338	0.3021017695
2339	0.3020974396
2340	0.3020878209
2341	0.3020854977
2342	0.3020766182
2343	0.3020704049
2344	0.3020617943
2345	0.302049894
2346	0.3020441485
2347	0.3020418046
2348	0.3020359937
2349	0.3020320017
2350	0.3020239345
2351	0.3020089612
2352	0.3020006459
2353	0.3019948934
2354	0.3019818043
2355	0.3019738657
2356	0.3019683444
2357	0.3019633037
2358	0.3019600815
2359	0.30194799
2360	0.3019367932
2361	0.3019190311
2362	0.301908463
2363	0.3018981512
2364	0.3018899334
2365	0.301887308
2366	0.3018713846
2367	0.3018666332
2368	0.3018601075
2369	0.301849075
2370	0.3018412043
2371	0.3018359939
2372	0.3018313589
2373	0.3018229676
2374	0.3018150808
2375	0.3018073723
2376	0.3018027302
2377	0.3017940854
2378	0.3017877926
2379	0.301779938
2380	0.3017724389
2381	0.3017652743
2382	0.3017572341
2383	0.3017472212
2384	0.3017425498
2385	0.3017377336
2386	0.3017342743
2387	0.3017236505
2388	0.3017183931
2389	0.3017103481
2390	0.3017063591
2391	0.3017032473
2392	0.3016998604
2393	0.3016963113
2394	0.3016828119
2395	0.3016753795
2396	0.3016720891
2397	0.3016645724
2398	0.3016485289
2399	0.3016443661
2400	0.3016343731
2401	0.3016210097
2402	0.3016154178
2403	0.3016058378
2404	0.3015958295
2405	0.3015871962
2406	0.301581997
2407	0.301575785
2408	0.3015646688
2409	0.3015538045
2410	0.30154986
2411	0.3015340181
2412	0.3015299964
2413	0.3015186664
2414	0.3015093281
2415	0.3015016934
2416	0.3014945391
2417	0.3014797303
2418	0.3014743388
2419	0.3014693038
2420	0.3014649512
2421	0.3014547839
2422	0.3014468183
2423	0.3014399406
2424	0.3014347495
2425	0.3014274138
2426	0.3014169854
2427	0.3014112378
2428	0.3014019144
2429	0.3013926792
2430	0.3013889989
2431	0.3013768744
2432	0.3013658798
2433	0.3013591052
2434	0.3013540067
2435	0.3013472255
2436	0.3013404513
2437	0.3013212645
2438	0.3013159021
2439	0.3013120965
2440	0.3013052034
2441	0.3012988884
2442	0.3012882898
2443	0.3012775803
2444	0.3012679181
2445	0.3012603376
2446	0.3012555964
2447	0.3012463326
2448	0.3012419581
2449	0.3012261433
2450	0.3012174991
2451	0.3012089261
2452	0.3011991417
2453	0.3011959679
2454	0.3011836078
2455	0.3011814578
2456	0.3011727912
2457	0.3011685972
2458	0.3011632983
2459	0.3011547951
2460	0.3011490304
2461	0.3011458427
2462	0.3011432063
2463	0.3011325391
2464	0.3011211751
2465	0.3011173612
2466	0.3011120406
2467	0.3011035538
2468	0.301097458
2469	0.3010949188
2470	0.3010920188
2471	0.3010865906
2472	0.3010746998
2473	0.3010700074
2474	0.3010642301
2475	0.3010579644
2476	0.3010445795
2477	0.3010396261
2478	0.3010378393
2479	0.3010274308
2480	0.3010170127
2481	0.3010085962
2482	0.3010053247
2483	0.3009985996
2484	0.3009925629
2485	0.3009814946
2486	0.3009747103
2487	0.3009672128
2488	0.3009538657
2489	0.3009470909
2490	0.3009425816
2491	0.3009378256
2492	0.3009279267
2493	0.3009193775
2494	0.3009038037
2495	0.3008951899
2496	0.3008920717
2497	0.3008819305
2498	0.3008571439
2499	0.3008479412
2500	0.3008454053
2501	0.3008407991
2502	0.3008340876
2503	0.3008293487
2504	0.3008255344
2505	0.3008201211
2506	0.3008157768
2507	0.3008077353
2508	0.3008000193
2509	0.3007903613
2510	0.300783117
2511	0.3007738452
2512	0.3007708318
2513	0.300762014
2514	0.3007589953
2515	0.3007553914
2516	0.3007479365
2517	0.3007426809
2518	0.3007327924
2519	0.3007243619
2520	0.3007094581
2521	0.3006973762
2522	0.3006869418
2523	0.300677694
2524	0.3006652173
2525	0.3006582789
2526	0.3006509131
2527	0.3006420024
2528	0.3006282065
2529	0.3006191465
2530	0.3006100915
2531	0.3005998639
2532	0.3005959398
2533	0.3005863529
2534	0.300578863
2535	0.3005746333
2536	0.3005647079
2537	0.3005647056
2538	0.3005562334
2539	0.3005562312
2540	0.3005479308
2541	0.3005393659
2542	0.3005330175
2543	0.300528535
2544	0.3005285329
2545	0.3005285309
2546	0.3005175655
2547	0.3005121209
2548	0.300505663
2549	0.3005022055
2550	0.3005022037
2551	0.3004964829
2552	0.3004872041
2553	0.300481539
2554	0.300474185
2555	0.3004741834
2556	0.3004679307
2557	0.3004610271
2558	0.3004566788
2559	0.3004522654
2560	0.3004477469
2561	0.3004477456
2562	0.3004385951
2563	0.3004314082
2564	0.3004249557
2565	0.3004142706
2566	0.3004070271
2567	0.3003971223
2568	0.3003869978
2569	0.3003783282
2570	0.3003702215
2571	0.3003615401
2572	0.3003589412
2573	0.3003536015
2574	0.3003487485
2575	0.3003461698
2576	0.3003391141
2577	0.3003326476
2578	0.3003235357
2579	0.3003106397
2580	0.3003050817
2581	0.3002978971
2582	0.3002940796
2583	0.3002896419
2584	0.3002772616
2585	0.3002685549
2586	0.3002630906
2587	0.3002584263
2588	0.3002549284
2589	0.3002490503
2590	0.3002427553
2591	0.3002316453
2592	0.3002237588
2593	0.3002214731
2594	0.3002174597
2595	0.3002082696
2596	0.300204228
2597	0.3002005338
2598	0.3001975666
2599	0.3001938901
2600	0.3001938888
2601	0.3001855225
2602	0.3001831507
2603	0.3001736556
2604	0.3001684177
2605	0.3001602692
2606	0.3001535297
2607	0.3001476295
2608	0.300146028
2609	0.3001418348
2610	0.3001345911
2611	0.3001291762
2612	0.3001275016
2613	0.3001111862
2614	0.3001008749
2615	0.300094818
2616	0.3000905497
2617	0.3000851497
2618	0.3000772777
2619	0.3000772767
2620	0.3000685075
2621	0.300062855
2622	0.3000591875
2623	0.3000469486
2624	0.300041156
2625	0.3000334622
2626	0.3000237762
2627	0.3000191637
2628	0.3000114186
2629	0.3000080862
2630	0.299999155
2631	0.2999914832
2632	0.2999851319
2633	0.2999851309
2634	0.2999708218
2635	0.2999665778
2636	0.299957345
2637	0.299952449
2638	0.2999473266
2639	0.2999419411
2640	0.299934103
2641	0.2999279472
2642	0.2999154842
2643	0.2999129921
2644	0.2999015005
2645	0.2998959675
2646	0.2998885532
2647	0.2998832115
2648	0.2998763392
2649	0.2998698458
2650	0.2998674129
2651	0.299860886
2652	0.2998518705
2653	0.2998434118
2654	0.2998347546
2655	0.2998273743
2656	0.2998247902
2657	0.299821819
2658	0.2998181896
2659	0.2998146445
2660	0.299804436
2661	0.2997957229
2662	0.2997886686
2663	0.2997856428
2664	0.2997773643
2665	0.2997712776
2666	0.2997610758
2667	0.2997510297
2668	0.2997480032
2669	0.2997426312
2670	0.2997353048
2671	0.2997307274
2672	0.2997273842
2673	0.2997213585
2674	0.2997158957
2675	0.2996992602
2676	0.2996932202
2677	0.2996863436
2678	0.2996831237
2679	0.2996693987
2680	0.2996644674
2681	0.2996514134
2682	0.2996468156
2683	0.2996413531
2684	0.2996350619
2685	0.299625321
2686	0.2996163671
2687	0.2996061999
2688	0.2996000009
2689	0.2995933335
2690	0.2995865526
2691	0.299582139
2692	0.2995762367
2693	0.2995699226
2694	0.2995608439
2695	0.2995582948
2696	0.2995504471
2697	0.2995464442
2698	0.2995305478
2699	0.2995262226
2700	0.2995214315
2701	0.299510226
2702	0.2995021865
2703	0.299496287
2704	0.2994934271
2705	0.2994804573
2706	0.2994728231
2707	0.2994709922
2708	0.2994651768
2709	0.2994563627
2710	0.2994432972
2711	0.2994349826
2712	0.2994223495
2713	0.2994186605
2714	0.2994143317
2715	0.2994023015
2716	0.2993961125
2717	0.299388947
2718	0.299382052
2719	0.2993750983
2720	0.2993707495
2721	0.2993665991
2722	0.2993576845
2723	0.2993507209
2724	0.2993444434
2725	0.2993404181
2726	0.2993345798
2727	0.2993264243
2728	0.2993189397
2729	0.2993122983
2730	0.2993071138
2731	0.2993023059
2732	0.2992942952
2733	0.2992913702
2734	0.2992852365
2735	0.2992763503
2736	0.2992736247
2737	0.2992654526
2738	0.2992603464
2739	0.2992579119
2740	0.2992504912
2741	0.29924361
2742	0.2992343747
2743	0.2992265722
2744	0.2992137222
2745	0.299207889
2746	0.2992042551
2747	0.2991997952
2748	0.2991922693
2749	0.2991858893
2750	0.2991771404
2751	0.2991708038
2752	0.299166629
2753	0.299161409
2754	0.299149425
2755	0.299138963
2756	0.2991292701
2757	0.2991200834
2758	0.2991101174
2759	0.2990994182
2760	0.2990931704
2761	0.2990865609
2762	0.2990796154
2763	0.2990695626
2764	0.2990586341
2765	0.2990498552
2766	0.2990462694
2767	0.2990368469
2768	0.2990277436
2769	0.2990217139
2770	0.2990173818
2771	0.2990096985
2772	0.2990042129
2773	0.2989949978
2774	0.2989776013
2775	0.2989688268
2776	0.2989628013
2777	0.2989595733
2778	0.2989544782
2779	0.2989510427
2780	0.2989469478
2781	0.2989416131
2782	0.2989292085
2783	0.2989254596
2784	0.2989207113
2785	0.2989130531
2786	0.2989048458
2787	0.2988949282
2788	0.2988877954
2789	0.2988770957
2790	0.2988741671
2791	0.2988662998
2792	0.2988620823
2793	0.2988599406
2794	0.2988533554
2795	0.2988458394
2796	0.2988392027
2797	0.2988322519
2798	0.2988249214
2799	0.2988196632
2800	0.2988116662
2801	0.2988026751
2802	0.2987972094
2803	0.2987893884
2804	0.2987820312
2805	0.298776726
2806	0.2987702411
2807	0.2987662258
2808	0.2987591247
2809	0.2987536047
2810	0.2987481108
2811	0.2987445657
2812	0.2987353535
2813	0.2987244813
2814	0.2987217753
2815	0.2987125173
2816	0.2987037864
2817	0.2986975799
2818	0.2986887165
2819	0.2986806243
2820	0.2986758384
2821	0.298670663
2822	0.2986652761
2823	0.2986477249
2824	0.2986377955
2825	0.2986349578
2826	0.2986237823
2827	0.2986141802
2828	0.2986070975
2829	0.2985986571
2830	0.2985923131
2831	0.2985871591
2832	0.2985792908
2833	0.2985745472
2834	0.2985662918
2835	0.2985636857
2836	0.2985559497
2837	0.2985481284
2838	0.2985417027
2839	0.2985345013
2840	0.2985284285
2841	0.2985212599
2842	0.2985179377
2843	0.298515666
2844	0.2985069216
2845	0.2984957398
2846	0.298487122
2847	0.298481731
2848	0.2984715177
2849	0.2984647022
2850	0.2984586187
2851	0.2984472274
2852	0.2984425598
2853	0.2984366978
2854	0.2984301443
2855	0.2984212259
2856	0.2984189302
2857	0.298413774
2858	0.2984110612
2859	0.298400713
2860	0.2983976521
2861	0.2983926534
2862	0.298387498
2863	0.2983790124
2864	0.2983741209
2865	0.2983657452
2866	0.2983617083
2867	0.2983569014
2868	0.2983474483
2869	0.2983417646
2870	0.2983284234
2871	0.2983185156
2872	0.2983078355
2873	0.2983028617
2874	0.2983001148
2875	0.2982971606
2876	0.2982908889
2877	0.2982835574
2878	0.2982792269
2879	0.2982706456
2880	0.2982669866
2881	0.2982611783
2882	0.2982468043
2883	0.2982407709
2884	0.2982333904
2885	0.2982270783
2886	0.2982110631
2887	0.29820751
2888	0.2981985109
2889	0.2981925844
2890	0.2981879345
2891	0.2981810142
2892	0.2981762973
2893	0.2981697892
2894	0.2981681641
2895	0.2981615014
2896	0.2981551846
2897	0.2981493538
2898	0.2981439894
2899	0.2981404683
2900	0.2981384553
2901	0.2981321556
2902	0.2981245714
2903	0.2981148356
2904	0.29811198
2905	0.298105663
2906	0.2980974894
2907	0.2980902292
2908	0.2980813352
2909	0.2980754305
2910	0.2980693411
2911	0.2980600501
2912	0.2980562152
2913	0.2980428307
2914	0.2980378009
2915	0.2980300947
2916	0.2980196087
2917	0.2980117828
2918	0.2980055181
2919	0.2979971353
2920	0.2979893214
2921	0.2979813128
2922	0.2979738297
2923	0.2979604672
2924	0.2979518177
2925	0.2979488526
